,Var1,Var2,target
3250,152.0,222.0,false
3251,49.0,11.0,false
3252,103.0,39.0,false
3253,10.0,1.0,false
3254,49.0,10.0,false
3255,23.0,5.0,false
3256,56.0,16.0,false
3257,17.0,3.0,false
3258,123.0,-66.0,true
3259,11.0,-0.0,false
3260,35.0,17.0,false
3261,8.0,3.0,false
3262,41.0,7.0,false
3263,118.0,22.0,false
3264,143.0,-69.0,true
3265,79.0,120.0,false
3266,218.0,282.0,false
3267,47.0,9.0,false
3268,0.0,0.0,false
3269,33.0,7.0,false
3270,149.0,-108.0,true
3271,59.0,19.0,false
3272,39.0,10.0,false
3273,27.0,33.0,false
3274,41.0,11.0,false
3275,19.0,8.0,false
3276,69.0,25.0,false
3277,3.0,1.0,false
3278,75.0,8.0,false
3279,32.0,4.0,false
3280,81.0,40.0,false
3281,45.0,9.0,false
3282,29.0,5.0,false
3283,43.0,15.0,false
3284,105.0,17.0,false
3285,58.0,15.0,false
3286,36.0,16.0,false
3287,111.0,-55.0,true
3288,81.0,-61.0,true
3289,27.0,16.0,false
3290,14.0,3.0,false
3291,66.0,17.0,false
3292,64.0,12.0,false
3293,44.0,12.0,false
3294,69.0,54.0,false
3295,54.0,15.0,false
3296,79.0,-53.0,true
3297,67.0,-15.0,true
3298,29.0,11.0,false
3299,6.0,2.0,false
3300,11.0,0.0,true
3301,97.0,-41.0,false
3302,2.0,1.0,false
3303,28.0,6.0,false
3304,56.0,11.0,false
3305,79.0,9.0,false
3306,34.0,9.0,false
3307,76.0,58.0,false
3308,44.0,23.0,false
3309,53.0,18.0,false
3310,156.0,-32.0,false
3311,34.0,9.0,false
3312,32.0,12.0,false
3313,32.0,15.0,false
3314,73.0,-18.0,true
3315,72.0,16.0,false
3316,24.0,6.0,false
3317,1.0,0.0,false
3318,13.0,8.0,false
3319,139.0,-44.0,false
3320,40.0,0.0,false
3321,248.0,212.0,false
3322,107.0,139.0,false
3323,110.0,-47.0,false
3324,28.0,6.0,false
3325,15.0,5.0,false
3326,29.0,-5.0,false
3327,41.0,10.0,false
3328,5.0,1.0,false
3329,53.0,-2.0,false
3330,21.0,-2.0,false
3331,151.0,138.0,false
3332,108.0,-64.0,true
3333,135.0,-78.0,false
3334,191.0,-122.0,false
3335,98.0,78.0,false
3336,32.0,19.0,false
3337,101.0,43.0,false
3338,22.0,6.0,false
3339,57.0,18.0,false
3340,49.0,2.0,false
3341,32.0,20.0,false
3342,51.0,15.0,false
3343,45.0,15.0,false
3344,0.0,-0.0,false
3345,3.0,-0.0,false
3346,78.0,18.0,false
3347,660.0,-591.0,false
3348,28.0,14.0,false
3349,147.0,-38.0,false
3350,72.0,27.0,false
3351,391.0,321.0,false
3352,43.0,19.0,false
3353,26.0,10.0,false
3354,15.0,5.0,false
3355,133.0,142.0,false
3356,4.0,2.0,false
3357,26.0,7.0,false
3358,254.0,-177.0,true
3359,52.0,-19.0,false
3360,163.0,-108.0,false
3361,22.0,-2.0,false
3362,87.0,-40.0,false
3363,34.0,7.0,false
3364,660.0,-591.0,false
3365,213.0,-169.0,false
3366,50.0,3.0,false
3367,84.0,-25.0,false
3368,254.0,-209.0,false
3369,12.0,3.0,false
3370,185.0,-32.0,false
3371,7.0,1.0,false
3372,40.0,13.0,false
3373,9.0,3.0,false
3374,0.0,0.0,false
3375,59.0,17.0,false
3376,50.0,31.0,false
3377,7.0,4.0,false
3378,29.0,11.0,false
3379,6.0,1.0,false
3380,24.0,-14.0,true
3381,26.0,6.0,false
3382,24.0,6.0,false
3383,173.0,-113.0,true
3384,468.0,750.0,false
3385,40.0,10.0,false
3386,1.0,0.0,false
3387,8.0,-1.0,false
3388,32.0,8.0,false
3389,153.0,-105.0,true
3390,467.0,-397.0,false
3391,12.0,10.0,false
3392,277.0,443.0,false
3393,41.0,19.0,false
3394,25.0,15.0,false
3395,125.0,-84.0,true
3396,2.0,1.0,false
3397,17.0,1.0,false
3398,31.0,17.0,false
3399,79.0,-62.0,true
3400,39.0,8.0,false
3401,20.0,9.0,false
3402,73.0,29.0,false
3403,76.0,46.0,false
3404,6.0,1.0,false
3405,10.0,2.0,false
3406,15.0,2.0,false
3407,157.0,-76.0,true
3408,61.0,23.0,false
3409,41.0,7.0,false
3410,36.0,-0.0,false
3411,44.0,11.0,false
3412,125.0,53.0,false
3413,64.0,-14.0,false
3414,0.0,0.0,false
3415,11.0,3.0,false
3416,36.0,12.0,false
3417,44.0,12.0,true
3418,121.0,-59.0,true
3419,78.0,-61.0,true
3420,30.0,-12.0,true
3421,82.0,-46.0,true
3422,67.0,-26.0,true
3423,54.0,7.0,true
3424,26.0,11.0,false
3425,33.0,13.0,false
3426,34.0,7.0,false
3427,23.0,1.0,false
3428,55.0,16.0,false
3429,21.0,8.0,false
3430,91.0,21.0,false
3431,81.0,-61.0,true
3432,15.0,7.0,false
3433,9.0,3.0,false
3434,25.0,-6.0,false
3435,6.0,0.0,false
3436,17.0,13.0,false
3437,66.0,24.0,false
3438,27.0,5.0,false
3439,37.0,10.0,false
3440,105.0,-11.0,true
3441,16.0,-2.0,true
3442,39.0,14.0,false
3443,69.0,23.0,false
3444,1.0,0.0,false
3445,32.0,27.0,false
3446,61.0,49.0,false
3447,174.0,48.0,false
3448,212.0,-200.0,false
3449,15.0,11.0,false
3450,36.0,10.0,false
3451,32.0,5.0,false
3452,28.0,12.0,false
3453,70.0,18.0,false
3454,65.0,22.0,false
3455,472.0,178.0,false
3456,53.0,11.0,false
3457,40.0,18.0,false
3458,104.0,-37.0,true
3459,38.0,8.0,false
3460,29.0,13.0,false
3461,21.0,4.0,true
3462,2.0,1.0,false
3463,40.0,-3.0,false
3464,13.0,3.0,false
3465,23.0,3.0,false
3466,118.0,-75.0,true
3467,29.0,1.0,false
3468,30.0,9.0,false
3469,24.0,5.0,false
3470,27.0,8.0,false
3471,73.0,9.0,false
3472,85.0,18.0,false
3473,12.0,1.0,false
3474,63.0,20.0,false
3475,134.0,29.0,false
3476,94.0,19.0,false
3477,28.0,13.0,false
3478,23.0,6.0,false
3479,11.0,-3.0,false
3480,3.0,0.0,false
3481,141.0,-58.0,true
3482,61.0,15.0,false
3483,106.0,18.0,false
3484,46.0,16.0,false
3485,26.0,2.0,false
3486,5.0,5.0,false
3487,49.0,2.0,false
3488,21.0,9.0,false
3489,34.0,12.0,false
3490,468.0,750.0,false
3491,188.0,-51.0,false
3492,33.0,6.0,false
3493,108.0,-64.0,true
3494,23.0,0.0,true
3495,58.0,14.0,false
3496,55.0,18.0,false
3497,64.0,22.0,false
3498,63.0,17.0,false
3499,18.0,2.0,true
3500,150.0,17.0,false
3501,162.0,74.0,false
3502,66.0,-1.0,false
3503,7.0,2.0,false
3504,4.0,0.0,false
3505,9.0,8.0,false
3506,15.0,4.0,false
3507,51.0,7.0,false
3508,131.0,126.0,false
3509,11.0,3.0,false
3510,10.0,3.0,false
3511,32.0,15.0,false
3512,2.0,1.0,false
3513,32.0,11.0,false
3514,21.0,9.0,false
3515,44.0,16.0,false
3516,149.0,-15.0,false
3517,33.0,15.0,false
3518,6.0,1.0,false
3519,68.0,9.0,false
3520,38.0,13.0,false
3521,90.0,-47.0,false
3522,13.0,8.0,false
3523,22.0,4.0,false
3524,60.0,-1.0,false
3525,51.0,3.0,false
3526,23.0,4.0,false
3527,104.0,-80.0,true
3528,37.0,5.0,true
3529,62.0,24.0,false
3530,18.0,5.0,false
3531,194.0,-48.0,false
3532,660.0,-591.0,false
3533,44.0,14.0,false
3534,311.0,-173.0,false
3535,59.0,27.0,false
3536,38.0,10.0,false
3537,7.0,1.0,false
3538,28.0,8.0,false
3539,100.0,28.0,false
3540,28.0,14.0,false
3541,87.0,29.0,false
3542,20.0,1.0,false
3543,139.0,150.0,false
3544,18.0,2.0,false
3545,39.0,10.0,false
3546,27.0,-0.0,true
3547,51.0,14.0,false
3548,258.0,-51.0,false
3549,41.0,7.0,false
3550,39.0,8.0,false
3551,30.0,10.0,false
3552,25.0,7.0,false
3553,3.0,-1.0,false
3554,90.0,-34.0,true
3555,229.0,340.0,false
3556,41.0,24.0,false
3557,48.0,8.0,false
3558,107.0,-73.0,true
3559,46.0,9.0,false
3560,31.0,-1.0,true
3561,64.0,13.0,false
3562,19.0,2.0,true
3563,7.0,1.0,false
3564,39.0,6.0,false
3565,224.0,243.0,false
3566,24.0,-8.0,true
3567,11.0,1.0,false
3568,7.0,2.0,false
3569,55.0,-8.0,true
3570,5.0,-1.0,false
3571,56.0,25.0,false
3572,29.0,1.0,true
3573,56.0,13.0,false
3574,26.0,6.0,false
3575,22.0,4.0,false
3576,16.0,3.0,false
3577,74.0,40.0,false
3578,19.0,6.0,false
3579,63.0,14.0,false
3580,73.0,88.0,false
3581,16.0,6.0,false
3582,37.0,14.0,false
3583,61.0,-7.0,true
3584,27.0,8.0,false
3585,50.0,-2.0,true
3586,34.0,10.0,false
3587,26.0,-5.0,false
3588,84.0,27.0,false
3589,27.0,9.0,false
3590,17.0,2.0,false
3591,94.0,104.0,false
3592,660.0,-591.0,false
3593,172.0,-73.0,true
3594,63.0,29.0,false
3595,64.0,10.0,false
3596,91.0,-72.0,true
3597,16.0,1.0,false
3598,55.0,21.0,false
3599,50.0,13.0,false
3600,21.0,13.0,false
3601,0.0,0.0,false
3602,20.0,5.0,false
3603,90.0,34.0,false
3604,30.0,7.0,false
3605,30.0,7.0,false
3606,2.0,1.0,false
3607,57.0,13.0,false
3608,41.0,7.0,false
3609,97.0,-68.0,false
3610,18.0,4.0,false
3611,62.0,13.0,false
3612,48.0,41.0,false
3613,337.0,497.0,false
3614,17.0,13.0,false
3615,103.0,4.0,false
3616,119.0,-71.0,false
3617,50.0,-2.0,false
3618,36.0,13.0,true
3619,99.0,19.0,false
3620,22.0,4.0,false
3621,33.0,36.0,false
3622,6.0,-0.0,false
3623,16.0,0.0,false
3624,58.0,8.0,false
3625,24.0,5.0,false
3626,64.0,13.0,false
3627,85.0,-23.0,false
3628,3.0,2.0,false
3629,41.0,-3.0,true
3630,12.0,4.0,false
3631,23.0,5.0,false
3632,19.0,-1.0,false
3633,153.0,27.0,false
3634,122.0,-102.0,false
3635,13.0,5.0,false
3636,40.0,7.0,false
3637,95.0,-66.0,true
3638,75.0,23.0,false
3639,15.0,2.0,false
3640,32.0,1.0,true
3641,32.0,16.0,false
3642,172.0,65.0,false
3643,35.0,6.0,false
3644,45.0,1.0,true
3645,157.0,-104.0,false
3646,41.0,7.0,false
3647,9.0,-1.0,false
3648,161.0,230.0,false
3649,53.0,9.0,false
3650,57.0,17.0,false
3651,59.0,15.0,false
3652,42.0,11.0,false
3653,70.0,28.0,false
3654,4.0,0.0,false
3655,36.0,12.0,false
3656,45.0,-12.0,false
3657,6.0,3.0,false
3658,180.0,39.0,false
3659,172.0,44.0,false
3660,36.0,5.0,false
3661,89.0,-60.0,false
3662,26.0,12.0,false
3663,28.0,5.0,false
3664,10.0,4.0,false
3665,74.0,11.0,false
3666,21.0,11.0,false
3667,11.0,1.0,false
3668,42.0,15.0,false
3669,234.0,340.0,false
3670,39.0,35.0,false
3671,108.0,129.0,false
3672,7.0,-0.0,false
3673,63.0,2.0,true
3674,12.0,0.0,false
3675,47.0,19.0,false
3676,11.0,2.0,false
3677,34.0,5.0,true
3678,26.0,12.0,false
3679,101.0,6.0,false
3680,5.0,2.0,false
3681,158.0,-91.0,false
3682,51.0,16.0,false
3683,11.0,4.0,false
3684,134.0,23.0,false
3685,127.0,25.0,false
3686,48.0,10.0,false
3687,13.0,2.0,false
3688,57.0,14.0,false
3689,53.0,14.0,false
3690,308.0,-229.0,false
3691,27.0,4.0,false
3692,24.0,7.0,false
3693,122.0,123.0,false
3694,82.0,10.0,false
3695,183.0,-129.0,false
3696,93.0,-66.0,true
3697,5.0,2.0,false
3698,51.0,18.0,false
3699,77.0,44.0,false
3700,44.0,11.0,false
3701,54.0,16.0,false
3702,41.0,10.0,false
3703,46.0,47.0,false
3704,211.0,266.0,false
3705,3.0,1.0,false
3706,94.0,15.0,false
3707,76.0,-12.0,true
3708,369.0,557.0,false
3709,12.0,1.0,false
3710,116.0,-82.0,false
3711,51.0,30.0,false
3712,241.0,214.0,false
3713,56.0,18.0,false
3714,134.0,-46.0,false
3715,1.0,-0.0,false
3716,9.0,1.0,false
3717,26.0,13.0,false
3718,101.0,-57.0,true
3719,30.0,7.0,false
3720,14.0,8.0,false
3721,15.0,2.0,false
3722,18.0,10.0,false
3723,37.0,8.0,true
3724,22.0,15.0,false
3725,48.0,1.0,false
3726,108.0,-78.0,false
3727,23.0,3.0,false
3728,311.0,-173.0,false
3729,55.0,15.0,false
3730,48.0,19.0,false
3731,41.0,12.0,false
3732,4.0,2.0,false
3733,12.0,2.0,false
3734,246.0,335.0,false
3735,8.0,3.0,false
3736,130.0,-29.0,false
3737,61.0,19.0,false
3738,-0.0,0.0,false
3739,48.0,8.0,false
3740,-0.0,0.0,true
3741,46.0,22.0,false
3742,7.0,5.0,false
3743,6.0,1.0,false
3744,59.0,11.0,false
3745,0.0,0.0,false
3746,93.0,35.0,false
3747,61.0,29.0,false
3748,72.0,-40.0,true
3749,68.0,19.0,false
3750,11.0,6.0,false
3751,24.0,11.0,false
3752,24.0,15.0,false
3753,21.0,4.0,true
3754,130.0,-111.0,false
3755,44.0,1.0,false
3756,53.0,3.0,true
3757,14.0,6.0,false
3758,21.0,2.0,false
3759,119.0,20.0,false
3760,67.0,20.0,false
3761,85.0,5.0,true
3762,172.0,20.0,false
3763,58.0,6.0,false
3764,110.0,-55.0,true
3765,13.0,1.0,false
3766,184.0,-132.0,false
3767,461.0,-375.0,false
3768,74.0,27.0,false
3769,33.0,2.0,false
3770,50.0,9.0,false
3771,11.0,-2.0,false
3772,125.0,-58.0,false
3773,225.0,361.0,false
3774,69.0,-0.0,false
3775,377.0,228.0,false
3776,37.0,4.0,true
3777,38.0,10.0,false
3778,97.0,-73.0,true
3779,70.0,25.0,false
3780,156.0,-34.0,false
3781,98.0,43.0,false
3782,7.0,2.0,false
3783,24.0,4.0,false
3784,69.0,24.0,false
3785,51.0,30.0,false
3786,-0.0,0.0,false
3787,58.0,-0.0,true
3788,57.0,14.0,false
3789,49.0,13.0,false
3790,128.0,-88.0,true
3791,28.0,4.0,false
3792,28.0,1.0,false
3793,27.0,9.0,false
3794,47.0,22.0,false
3795,9.0,-1.0,false
3796,130.0,23.0,false
3797,108.0,26.0,false
3798,102.0,17.0,false
3799,121.0,-66.0,true
3800,172.0,235.0,false
3801,33.0,3.0,false
3802,25.0,16.0,false
3803,109.0,19.0,false
3804,9.0,1.0,false
3805,110.0,-72.0,true
3806,31.0,3.0,false
3807,79.0,36.0,false
3808,34.0,13.0,false
3809,36.0,-1.0,false
3810,22.0,4.0,false
3811,10.0,4.0,false
3812,37.0,-1.0,false
3813,80.0,37.0,false
3814,23.0,15.0,false
3815,69.0,23.0,false
3816,20.0,-4.0,false
3817,45.0,-5.0,true
3818,118.0,-104.0,false
3819,111.0,22.0,false
3820,57.0,14.0,false
3821,29.0,0.0,false
3822,29.0,-0.0,false
3823,43.0,7.0,false
3824,44.0,10.0,false
3825,25.0,10.0,false
3826,63.0,-45.0,true
3827,44.0,10.0,false
3828,80.0,30.0,false
3829,38.0,-3.0,false
3830,136.0,27.0,false
3831,468.0,750.0,false
3832,32.0,11.0,false
3833,109.0,105.0,false
3834,43.0,17.0,false
3835,72.0,36.0,false
3836,22.0,6.0,false
3837,27.0,12.0,false
3838,66.0,16.0,false
3839,28.0,4.0,false
3840,46.0,19.0,false
3841,110.0,19.0,false
3842,27.0,2.0,false
3843,164.0,-92.0,false
3844,19.0,8.0,false
3845,164.0,29.0,false
3846,20.0,6.0,true
3847,32.0,1.0,false
3848,9.0,4.0,false
3849,19.0,-1.0,false
3850,-0.0,-0.0,false
3851,111.0,26.0,false
3852,50.0,23.0,false
3853,66.0,14.0,false
3854,62.0,-4.0,true
3855,241.0,343.0,false
3856,110.0,-56.0,false
3857,33.0,10.0,false
3858,18.0,-1.0,true
3859,19.0,9.0,false
3860,25.0,-3.0,true
3861,35.0,-18.0,false
3862,41.0,5.0,true
3863,19.0,4.0,false
3864,37.0,16.0,false
3865,53.0,18.0,false
3866,8.0,1.0,false
3867,56.0,13.0,false
3868,40.0,13.0,false
3869,174.0,235.0,false
3870,43.0,8.0,false
3871,129.0,-85.0,false
3872,69.0,23.0,false
3873,21.0,-2.0,false
3874,32.0,25.0,false
3875,91.0,12.0,false
3876,236.0,-192.0,false
3877,39.0,17.0,false
3878,60.0,12.0,false
3879,81.0,17.0,false
3880,32.0,1.0,false
3881,27.0,9.0,false
3882,86.0,11.0,false
3883,15.0,2.0,true
3884,22.0,8.0,false
3885,9.0,2.0,false
3886,16.0,3.0,false
3887,204.0,293.0,false
3888,15.0,-2.0,false
3889,97.0,-67.0,true
3890,36.0,11.0,false
3891,109.0,-73.0,true
3892,18.0,-0.0,false
3893,81.0,-55.0,true
3894,21.0,-0.0,false
3895,109.0,-61.0,true
3896,6.0,1.0,false
3897,36.0,16.0,false
3898,125.0,180.0,false
3899,4.0,3.0,false
3900,29.0,12.0,false
3901,180.0,-130.0,false
3902,94.0,52.0,false
3903,71.0,-54.0,true
3904,136.0,-64.0,true
3905,47.0,21.0,false
3906,6.0,3.0,false
3907,40.0,15.0,false
3908,17.0,7.0,false
3909,41.0,11.0,false
3910,134.0,-87.0,false
3911,95.0,-75.0,true
3912,27.0,9.0,false
3913,15.0,3.0,false
3914,216.0,284.0,false
3915,468.0,750.0,false
3916,85.0,37.0,false
3917,24.0,15.0,false
3918,81.0,16.0,false
3919,42.0,-12.0,true
3920,27.0,5.0,false
3921,60.0,26.0,false
3922,175.0,-28.0,false
3923,19.0,6.0,false
3924,15.0,3.0,false
3925,46.0,22.0,false
3926,41.0,17.0,false
3927,14.0,5.0,false
3928,19.0,3.0,false
3929,81.0,43.0,false
3930,18.0,5.0,false
3931,59.0,2.0,false
3932,1.0,0.0,false
3933,82.0,38.0,false
3934,101.0,34.0,false
3935,6.0,0.0,false
3936,49.0,20.0,false
3937,11.0,4.0,false
3938,68.0,46.0,false
3939,7.0,1.0,false
3940,98.0,-1.0,true
3941,15.0,3.0,false
3942,160.0,-46.0,false
3943,71.0,69.0,false
3944,22.0,5.0,false
3945,148.0,-48.0,false
3946,126.0,-103.0,false
3947,149.0,-89.0,false
3948,24.0,1.0,false
3949,80.0,34.0,false
3950,43.0,2.0,false
3951,49.0,28.0,false
3952,118.0,-56.0,true
3953,47.0,10.0,false
3954,19.0,3.0,false
3955,39.0,16.0,false
3956,39.0,14.0,false
3957,27.0,9.0,false
3958,56.0,17.0,false
3959,15.0,-2.0,false
3960,25.0,2.0,false
3961,74.0,-51.0,true
3962,94.0,0.0,false
3963,82.0,83.0,false
3964,32.0,8.0,false
3965,45.0,19.0,false
3966,94.0,-70.0,true
3967,51.0,8.0,false
3968,70.0,9.0,false
3969,54.0,16.0,false
3970,94.0,-59.0,true
3971,6.0,2.0,false
3972,63.0,14.0,false
3973,24.0,8.0,false
3974,43.0,12.0,false
3975,16.0,6.0,false
3976,132.0,-66.0,true
3977,19.0,2.0,false
3978,10.0,6.0,false
3979,0.0,-0.0,true
3980,23.0,10.0,false
3981,82.0,86.0,false
3982,19.0,6.0,false
3983,68.0,-21.0,false
3984,19.0,2.0,false
3985,47.0,7.0,false
3986,38.0,-8.0,true
3987,60.0,21.0,false
3988,194.0,200.0,false
3989,18.0,3.0,true
3990,116.0,51.0,false
3991,57.0,12.0,false
3992,35.0,9.0,false
3993,37.0,5.0,false
3994,-0.0,0.0,false
3995,117.0,29.0,false
3996,35.0,-6.0,true
3997,193.0,-125.0,true
3998,24.0,7.0,false
3999,126.0,-69.0,true
4000,56.0,18.0,false
4001,84.0,18.0,false
4002,37.0,14.0,false
4003,45.0,12.0,false
4004,86.0,-57.0,false
4005,40.0,11.0,false
4006,66.0,14.0,false
4007,134.0,117.0,false
4008,18.0,10.0,false
4009,23.0,0.0,true
4010,105.0,-79.0,true
4011,7.0,0.0,false
4012,468.0,750.0,false
4013,126.0,-87.0,false
4014,15.0,3.0,true
4015,42.0,4.0,false
4016,44.0,12.0,false
4017,4.0,1.0,false
4018,74.0,-50.0,true
4019,1.0,0.0,false
4020,15.0,3.0,false
4021,98.0,68.0,false
4022,49.0,9.0,false
4023,113.0,61.0,false
4024,85.0,13.0,false
4025,245.0,314.0,false
4026,44.0,10.0,false
4027,172.0,225.0,false
4028,30.0,13.0,false
4029,40.0,6.0,false
4030,75.0,-58.0,false
4031,19.0,5.0,false
4032,7.0,2.0,false
4033,112.0,-75.0,false
4034,102.0,-65.0,true
4035,1.0,0.0,false
4036,46.0,-2.0,false
4037,19.0,9.0,false
4038,101.0,6.0,false
4039,70.0,24.0,false
4040,105.0,-79.0,true
4041,129.0,32.0,false
4042,104.0,19.0,false
4043,9.0,0.0,false
4044,14.0,2.0,false
4045,38.0,-24.0,true
4046,110.0,-69.0,true
4047,27.0,8.0,false
4048,38.0,7.0,false
4049,323.0,490.0,false
4050,30.0,-2.0,false
4051,229.0,350.0,false
4052,42.0,12.0,false
4053,136.0,159.0,false
4054,37.0,12.0,false
4055,99.0,89.0,false
4056,21.0,0.0,false
4057,55.0,-22.0,false
4058,41.0,-5.0,true
4059,64.0,-38.0,true
4060,63.0,2.0,false
4061,45.0,7.0,false
4062,21.0,9.0,false
4063,4.0,1.0,false
4064,16.0,5.0,false
4065,149.0,-45.0,false
4066,114.0,-67.0,true
4067,10.0,1.0,true
4068,57.0,13.0,false
4069,229.0,107.0,false
4070,159.0,-82.0,false
4071,84.0,-53.0,true
4072,2.0,-1.0,false
4073,59.0,24.0,false
4074,7.0,-0.0,false
4075,47.0,2.0,true
4076,32.0,6.0,false
4077,3.0,-1.0,false
4078,63.0,10.0,false
4079,123.0,24.0,false
4080,40.0,12.0,false
4081,6.0,0.0,false
4082,60.0,13.0,false
4083,130.0,169.0,false
4084,56.0,1.0,true
4085,35.0,6.0,false
4086,70.0,-54.0,true
4087,37.0,6.0,false
4088,46.0,11.0,false
4089,211.0,-137.0,true
4090,84.0,7.0,false
4091,3.0,1.0,false
4092,46.0,8.0,false
4093,19.0,3.0,false
4094,18.0,3.0,false
4095,13.0,3.0,false
4096,27.0,8.0,false
4097,30.0,7.0,false
4098,43.0,28.0,false
4099,60.0,26.0,false
4100,32.0,2.0,true
4101,271.0,304.0,false
4102,121.0,-59.0,true
4103,39.0,12.0,false
4104,101.0,70.0,false
4105,25.0,7.0,false
4106,131.0,-98.0,true
4107,62.0,-13.0,false
4108,21.0,1.0,false
4109,75.0,12.0,false
4110,123.0,-83.0,true
4111,32.0,6.0,false
4112,160.0,216.0,false
4113,9.0,2.0,false
4114,105.0,-40.0,false
4115,24.0,8.0,false
4116,35.0,14.0,false
4117,138.0,175.0,false
4118,22.0,7.0,false
4119,57.0,18.0,false
4120,14.0,1.0,false
4121,87.0,-59.0,false
4122,51.0,18.0,false
4123,34.0,11.0,false
4124,8.0,-2.0,false
4125,122.0,-80.0,true
4126,660.0,-591.0,false
4127,44.0,11.0,false
4128,49.0,4.0,false
4129,16.0,2.0,false
4130,84.0,35.0,false
4131,146.0,-41.0,false
4132,59.0,6.0,true
4133,5.0,1.0,false
4134,57.0,26.0,false
4135,26.0,9.0,false
4136,193.0,32.0,false
4137,77.0,6.0,false
4138,22.0,7.0,false
4139,49.0,26.0,false
4140,23.0,3.0,false
4141,25.0,-1.0,false
4142,36.0,7.0,true
4143,14.0,3.0,false
4144,33.0,13.0,false
4145,56.0,18.0,false
4146,59.0,-2.0,false
4147,90.0,-54.0,true
4148,83.0,29.0,false
4149,68.0,-1.0,false
4150,21.0,7.0,false
4151,3.0,0.0,false
4152,68.0,-52.0,true
4153,87.0,46.0,false
4154,164.0,-76.0,true
4155,140.0,-60.0,false
4156,21.0,4.0,false
4157,24.0,7.0,false
4158,61.0,14.0,false
4159,15.0,1.0,false
4160,113.0,-72.0,true
4161,37.0,8.0,false
4162,24.0,11.0,false
4163,158.0,219.0,false
4164,63.0,-7.0,true
4165,133.0,-95.0,false
4166,52.0,2.0,false
4167,121.0,-87.0,true
4168,21.0,8.0,false
4169,45.0,8.0,false
4170,81.0,7.0,false
4171,660.0,-591.0,false
4172,124.0,158.0,false
4173,25.0,-4.0,false
4174,25.0,9.0,false
4175,18.0,1.0,false
4176,234.0,328.0,false
4177,16.0,-8.0,false
4178,62.0,17.0,false
4179,157.0,182.0,false
4180,182.0,225.0,false
4181,88.0,-64.0,true
4182,576.0,-509.0,false
4183,76.0,22.0,false
4184,24.0,8.0,false
4185,136.0,179.0,false
4186,42.0,10.0,false
4187,151.0,-57.0,false
4188,117.0,18.0,false
4189,660.0,-591.0,false
4190,49.0,14.0,false
4191,85.0,12.0,false
4192,296.0,390.0,false
4193,6.0,1.0,false
4194,94.0,-64.0,true
4195,109.0,-68.0,false
4196,85.0,5.0,true
4197,58.0,-0.0,true
4198,46.0,6.0,true
4199,67.0,24.0,false
4200,15.0,-1.0,false
4201,48.0,15.0,false
4202,38.0,20.0,false
4203,28.0,15.0,false
4204,46.0,9.0,true
4205,49.0,11.0,false
4206,30.0,5.0,false
4207,111.0,75.0,false
4208,55.0,10.0,false
4209,62.0,5.0,false
4210,12.0,1.0,false
4211,107.0,-70.0,true
4212,7.0,5.0,false
4213,95.0,69.0,false
4214,29.0,7.0,false
4215,12.0,-1.0,false
4216,41.0,9.0,false
4217,20.0,-6.0,false
4218,131.0,129.0,false
4219,39.0,7.0,false
4220,130.0,-29.0,false
4221,145.0,-91.0,false
4222,17.0,-0.0,false
4223,23.0,3.0,false
4224,26.0,6.0,false
4225,92.0,107.0,false
4226,75.0,-4.0,false
4227,3.0,0.0,false
4228,41.0,14.0,false
4229,18.0,-14.0,false
4230,50.0,16.0,false
4231,311.0,-173.0,false
4232,45.0,13.0,false
4233,77.0,25.0,false
4234,61.0,-12.0,true
4235,26.0,-2.0,true
4236,34.0,-13.0,false
4237,15.0,7.0,false
4238,48.0,15.0,false
4239,58.0,9.0,false
4240,39.0,18.0,false
4241,63.0,12.0,true
4242,4.0,3.0,false
4243,44.0,4.0,false
4244,3.0,3.0,false
4245,15.0,2.0,false
4246,28.0,2.0,true
4247,167.0,181.0,true
4248,42.0,16.0,false
4249,12.0,3.0,false
4250,26.0,4.0,false
4251,57.0,17.0,false
4252,23.0,10.0,false
4253,0.0,0.0,false
4254,44.0,7.0,true
4255,28.0,7.0,false
4256,32.0,3.0,true
4257,22.0,2.0,false
4258,46.0,6.0,false
4259,7.0,1.0,false
4260,39.0,0.0,false
4261,28.0,5.0,false
4262,64.0,26.0,false
4263,24.0,7.0,false
4264,85.0,22.0,false
4265,6.0,1.0,false
4266,102.0,-61.0,false
4267,33.0,18.0,false
4268,41.0,14.0,false
4269,55.0,16.0,false
4270,41.0,-1.0,true
4271,104.0,21.0,false
4272,29.0,8.0,false
4273,13.0,2.0,false
4274,3.0,1.0,false
4275,65.0,-13.0,false
4276,5.0,2.0,false
4277,43.0,14.0,false
4278,40.0,-0.0,true
4279,96.0,-67.0,true
4280,11.0,1.0,false
4281,461.0,-375.0,false
4282,27.0,-5.0,false
4283,38.0,11.0,false
4284,10.0,2.0,false
4285,55.0,14.0,false
4286,81.0,31.0,false
4287,26.0,10.0,false
4288,54.0,32.0,false
4289,67.0,10.0,false
4290,246.0,-189.0,false
4291,0.0,0.0,false
4292,39.0,10.0,false
4293,9.0,-4.0,true
4294,24.0,-1.0,true
4295,153.0,-105.0,true
4296,49.0,-3.0,true
4297,70.0,-47.0,true
4298,45.0,9.0,false
4299,25.0,3.0,false
4300,69.0,7.0,false
4301,221.0,-151.0,false
4302,72.0,3.0,false
4303,35.0,11.0,false
4304,59.0,22.0,false
